bus_id,route_id,route_short_name,route_long_name,stop_id,stop_name,stop_lat,stop_lon,departure_time,arrival_time,segment_distance_km,speed_kmh,traffic_level,source,destination,stop_sequence
BUS0163,4,Y_HQ,YELLOW_Huda City Centre to Qutab Minar,69,MG Road,28.47967,77.080444,2025-09-12 21:39:33,2025-09-12 21:39:13,1.142024759174883,25.69555708143486,Low,Huda City Centre,Qutab Minar,23
BUS0050,4,Y_HQ,YELLOW_Huda City Centre to Qutab Minar,65,Ghitorni,28.49383,77.149071,2025-09-12 21:51:16,2025-09-12 21:50:56,2.689651150455557,45.24646795158881,Low,Huda City Centre,Qutab Minar,24
BUS0043,4,Y_HQ,YELLOW_Huda City Centre to Qutab Minar,64,Sultanpur,28.499214,77.161362,2025-09-12 22:08:03,2025-09-12 22:07:43,1.342046930077402,32.86645543046699,Low,Huda City Centre,Qutab Minar,25
BUS0101,4,Y_HQ,YELLOW_Huda City Centre to Qutab Minar,71,Huda City Centre,28.459118,77.072586,2025-09-12 22:40:29,2025-09-12 22:40:09,1.8289187072002973,32.70191689861661,Low,Huda City Centre,Qutab Minar,26
BUS0206,4,Y_HQ,YELLOW_Huda City Centre to Qutab Minar,64,Sultanpur,28.499214,77.161362,2025-09-12 23:22:35,2025-09-12 23:22:15,1.342046930077402,32.86645543046699,Low,Huda City Centre,Qutab Minar,27
BUS0124,4,Y_HQ,YELLOW_Huda City Centre to Qutab Minar,65,Ghitorni,28.49383,77.149071,2025-09-12 23:54:32,2025-09-12 23:54:12,2.689651150455557,45.24646795158881,Low,Huda City Centre,Qutab Minar,28
BUS0076,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,99,Shadipur,28.65143,77.156021,2025-09-12 07:26:56,2025-09-12 07:26:36,0.8785977423383238,21.664053920671,Medium,Dwarka Sector - 21,Noida Electronic City,1
BUS0157,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,120,Dwarka Sector - 8,28.565706,77.064896,2025-09-12 07:43:26,2025-09-12 07:43:06,1.713614656544243,30.53966714633304,Low,Dwarka Sector - 21,Noida Electronic City,2
BUS0217,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,82,Noida Sec -18,28.570843,77.326088,2025-09-12 07:59:45,2025-09-12 07:59:25,1.107069242592273,29.0908706082641,Low,Dwarka Sector - 21,Noida Electronic City,3
BUS0063,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,105,Subash Nagar,28.640381,77.10273,2025-09-12 08:41:30,2025-09-12 08:41:10,0.7544138839471722,22.44537175380016,Medium,Dwarka Sector - 21,Noida Electronic City,4
BUS0017,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,92,Mandi House,28.625816,77.234726,2025-09-12 09:19:41,2025-09-12 09:19:21,1.052202595931646,28.05873589151057,Low,Dwarka Sector - 21,Noida Electronic City,5
BUS0075,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,117,Dwarka Sector - 11,28.58642,77.049255,2025-09-12 09:29:33,2025-09-12 09:29:13,0.9742640969333805,27.61693503118244,Low,Dwarka Sector - 21,Noida Electronic City,6
BUS0276,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,118,Dwarka Sector - 10,28.581108,77.05719,2025-09-12 09:43:44,2025-09-12 09:43:24,1.0817824651084,27.81726338850173,Low,Dwarka Sector - 21,Noida Electronic City,7
BUS0179,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,102,Ramesh Nagar,28.652809,77.131462,2025-09-12 09:53:03,2025-09-12 09:52:43,0.9422137008540185,27.13575458459573,Low,Dwarka Sector - 21,Noida Electronic City,8
BUS0115,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,238,Noida Electronic City,28.628685,77.375229,2025-09-12 10:06:20,2025-09-12 10:06:00,1.309868665971484,31.43684798331561,Low,Dwarka Sector - 21,Noida Electronic City,9
BUS0032,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,118,Dwarka Sector - 10,28.581108,77.05719,2025-09-12 10:16:20,2025-09-12 10:16:00,1.0817824651084,27.81726338850173,Low,Dwarka Sector - 21,Noida Electronic City,10
BUS0203,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,99,Shadipur,28.65143,77.156021,2025-09-12 10:27:18,2025-09-12 10:26:58,0.8785977423383238,21.664053920671,Medium,Dwarka Sector - 21,Noida Electronic City,11
BUS0130,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,119,Dwarka Sector - 9,28.574284,77.065086,2025-09-12 10:30:18,2025-09-12 10:29:58,0.9540105300121724,26.83154615659235,Low,Dwarka Sector - 21,Noida Electronic City,12
BUS0221,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,237,Noida Sec-62,28.616991,77.373611,2025-09-12 10:41:52,2025-09-12 10:41:32,0.8809926245960844,22.17883530451681,Medium,Dwarka Sector - 21,Noida Electronic City,13
BUS0173,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,238,Noida Electronic City,28.628685,77.375229,2025-09-12 11:00:40,2025-09-12 11:00:20,1.309868665971484,31.43684798331561,Low,Dwarka Sector - 21,Noida Electronic City,14
BUS0280,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,237,Noida Sec-62,28.616991,77.373611,2025-09-12 11:09:02,2025-09-12 11:08:42,0.8809926245960844,22.17883530451681,Medium,Dwarka Sector - 21,Noida Electronic City,15
BUS0112,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,85,New Ashok Nagar,28.58847,77.30146,2025-09-12 11:26:54,2025-09-12 11:26:34,0.92612081685435,25.45064840210427,Low,Dwarka Sector - 21,Noida Electronic City,16
BUS0093,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,236,Noida Sec-59,28.609089,77.372955,2025-09-12 11:33:49,2025-09-12 11:33:29,1.270249782346764,34.64317588218447,Low,Dwarka Sector - 21,Noida Electronic City,17
BUS0187,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,233,Noida Sec-34,28.580229,77.363518,2025-09-12 11:37:30,2025-09-12 11:37:10,0.9565738574513132,24.77457472535775,Medium,Dwarka Sector - 21,Noida Electronic City,18
BUS0032,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,99,Shadipur,28.65143,77.156021,2025-09-12 12:26:50,2025-09-12 12:26:30,0.8785977423383238,21.664053920671,Medium,Dwarka Sector - 21,Noida Electronic City,19
BUS0165,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,106,Tilak Nagar,28.636568,77.096336,2025-09-12 12:38:33,2025-09-12 12:38:13,1.026569098622581,27.57946832120366,Low,Dwarka Sector - 21,Noida Electronic City,20
BUS0235,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,113,Dwarka,28.614899,77.022629,2025-09-12 12:56:54,2025-09-12 12:56:34,1.445115592217668,31.52979473929458,Low,Dwarka Sector - 21,Noida Electronic City,21
BUS0053,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,80,Golf Course,28.566917,77.345726,2025-09-12 13:05:15,2025-09-12 13:04:55,1.122568255722698,26.24185532858256,Low,Dwarka Sector - 21,Noida Electronic City,22
BUS0094,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,234,Noida Sec-52,28.586849,77.372749,2025-09-12 13:06:48,2025-09-12 13:06:28,1.163730751449862,29.50303313534862,Low,Dwarka Sector - 21,Noida Electronic City,23
BUS0240,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,85,New Ashok Nagar,28.58847,77.30146,2025-09-12 13:10:08,2025-09-12 13:09:48,0.92612081685435,25.45064840210427,Low,Dwarka Sector - 21,Noida Electronic City,24
BUS0075,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,114,Dwarka Sector - 14,28.602232,77.02594,2025-09-12 13:23:29,2025-09-12 13:23:09,0.9016049883666096,26.17562869451447,Low,Dwarka Sector - 21,Noida Electronic City,25
BUS0266,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,90,Indraprastha,28.620272,77.250076,2025-09-12 13:35:25,2025-09-12 13:35:05,0.818993611955851,22.67982310031588,Medium,Dwarka Sector - 21,Noida Electronic City,26
BUS0142,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,81,Botanical Garden,28.564198,77.334656,2025-09-12 13:46:35,2025-09-12 13:46:15,1.11627674043534,30.91227896590173,Low,Dwarka Sector - 21,Noida Electronic City,27
BUS0219,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,82,Noida Sec -18,28.570843,77.326088,2025-09-12 13:56:09,2025-09-12 13:55:49,1.107069242592273,29.0908706082641,Low,Dwarka Sector - 21,Noida Electronic City,28
BUS0021,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,89,Yamuna Bank,28.623178,77.267937,2025-09-12 14:19:43,2025-09-12 14:19:23,1.7730532411989,32.90201890884557,Low,Dwarka Sector - 21,Noida Electronic City,29
BUS0128,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,99,Shadipur,28.65143,77.156021,2025-09-12 14:45:28,2025-09-12 14:45:08,0.8785977423383238,21.664053920671,Medium,Dwarka Sector - 21,Noida Electronic City,30
BUS0082,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,104,Tagore Garden,28.643795,77.112747,2025-09-12 14:57:32,2025-09-12 14:57:12,1.048663868337991,30.9441797214489,Low,Dwarka Sector - 21,Noida Electronic City,31
BUS0108,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,100,Kirti Nagar,28.655773,77.148499,2025-09-12 15:24:06,2025-09-12 15:23:46,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Noida Electronic City,32
BUS0108,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,100,Kirti Nagar,28.655773,77.148499,2025-09-12 15:41:42,2025-09-12 15:41:22,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Noida Electronic City,33
BUS0018,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,104,Tagore Garden,28.643795,77.112747,2025-09-12 15:50:20,2025-09-12 15:50:00,1.048663868337991,30.9441797214489,Low,Dwarka Sector - 21,Noida Electronic City,34
BUS0022,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,86,Mayur Vihar Ext,28.594124,77.294495,2025-09-12 15:56:21,2025-09-12 15:56:01,1.247946367508382,32.79275126299397,Low,Dwarka Sector - 21,Noida Electronic City,35
BUS0233,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,119,Dwarka Sector - 9,28.574284,77.065086,2025-09-12 16:02:46,2025-09-12 16:02:26,0.9540105300121724,26.83154615659235,Low,Dwarka Sector - 21,Noida Electronic City,36
BUS0029,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,109,Uttam Nagar East,28.624643,77.063126,2025-09-12 16:02:49,2025-09-12 16:02:29,0.7997550741815094,23.03294613642747,Medium,Dwarka Sector - 21,Noida Electronic City,37
BUS0211,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,79,Noida City Centre,28.574593,77.356117,2025-09-12 16:12:15,2025-09-12 16:11:55,1.325966859670587,34.59043981749357,Low,Dwarka Sector - 21,Noida Electronic City,38
BUS0123,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,120,Dwarka Sector - 8,28.565706,77.064896,2025-09-12 16:12:22,2025-09-12 16:12:02,1.713614656544243,30.53966714633304,Low,Dwarka Sector - 21,Noida Electronic City,39
BUS0241,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,50,Rajiv Chowk,28.632896,77.219574,2025-09-12 16:15:58,2025-09-12 16:15:38,1.474621224394028,34.0297205629391,Low,Dwarka Sector - 21,Noida Electronic City,40
BUS0280,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,92,Mandi House,28.625816,77.234726,2025-09-12 16:32:47,2025-09-12 16:32:27,1.052202595931646,28.05873589151057,Low,Dwarka Sector - 21,Noida Electronic City,41
BUS0009,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,110,Uttam Nagar West,28.621672,77.055664,2025-09-12 16:35:56,2025-09-12 16:35:36,1.054170918358982,27.10725218637383,Low,Dwarka Sector - 21,Noida Electronic City,42
BUS0071,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,107,Janak Puri East,28.633121,77.086578,2025-09-12 16:36:51,2025-09-12 16:36:31,0.9343703536560832,26.9098661852952,Low,Dwarka Sector - 21,Noida Electronic City,43
BUS0299,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,92,Mandi House,28.625816,77.234726,2025-09-12 17:13:51,2025-09-12 17:13:31,1.052202595931646,28.05873589151057,Low,Dwarka Sector - 21,Noida Electronic City,44
BUS0247,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,81,Botanical Garden,28.564198,77.334656,2025-09-12 17:17:47,2025-09-12 17:17:27,1.11627674043534,30.91227896590173,Low,Dwarka Sector - 21,Noida Electronic City,45
BUS0211,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,108,Janak Puri West,28.629637,77.077866,2025-09-12 17:38:52,2025-09-12 17:38:32,1.542106161492973,35.36039605971147,Low,Dwarka Sector - 21,Noida Electronic City,46
BUS0068,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,233,Noida Sec-34,28.580229,77.363518,2025-09-12 18:00:10,2025-09-12 17:59:50,0.9565738574513132,24.77457472535775,Medium,Dwarka Sector - 21,Noida Electronic City,47
BUS0291,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,100,Kirti Nagar,28.655773,77.148499,2025-09-12 18:12:30,2025-09-12 18:12:10,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Noida Electronic City,48
BUS0103,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,92,Mandi House,28.625816,77.234726,2025-09-12 18:12:31,2025-09-12 18:12:11,1.052202595931646,28.05873589151057,Low,Dwarka Sector - 21,Noida Electronic City,49
BUS0012,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,102,Ramesh Nagar,28.652809,77.131462,2025-09-12 18:56:45,2025-09-12 18:56:25,0.9422137008540185,27.13575458459573,Low,Dwarka Sector - 21,Noida Electronic City,50
BUS0058,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,105,Subash Nagar,28.640381,77.10273,2025-09-12 19:01:16,2025-09-12 19:00:56,0.7544138839471722,22.44537175380016,Medium,Dwarka Sector - 21,Noida Electronic City,51
BUS0030,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,88,Akshardham,28.618364,77.279816,2025-09-12 19:18:00,2025-09-12 19:17:40,1.277083790933341,22.42683730419525,Medium,Dwarka Sector - 21,Noida Electronic City,52
BUS0178,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,94,RK Ashram Marg,28.639217,77.206291,2025-09-12 19:26:20,2025-09-12 19:26:00,0.8504900930193158,23.02078447270328,Medium,Dwarka Sector - 21,Noida Electronic City,53
BUS0247,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,106,Tilak Nagar,28.636568,77.096336,2025-09-12 20:15:19,2025-09-12 20:14:59,1.026569098622581,27.57946832120366,Low,Dwarka Sector - 21,Noida Electronic City,54
BUS0205,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,234,Noida Sec-52,28.586849,77.372749,2025-09-12 20:16:24,2025-09-12 20:16:04,1.163730751449862,29.50303313534862,Low,Dwarka Sector - 21,Noida Electronic City,55
BUS0241,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,83,Noida Sec -16,28.577921,77.318115,2025-09-12 20:29:34,2025-09-12 20:29:14,1.014613236611255,29.6959971691099,Low,Dwarka Sector - 21,Noida Electronic City,56
BUS0086,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,100,Kirti Nagar,28.655773,77.148499,2025-09-12 20:33:46,2025-09-12 20:33:26,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Noida Electronic City,57
BUS0264,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,100,Kirti Nagar,28.655773,77.148499,2025-09-12 20:39:12,2025-09-12 20:38:52,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Noida Electronic City,58
BUS0191,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,95,Jhandewalan,28.644312,77.199791,2025-09-12 20:45:37,2025-09-12 20:45:17,1.110877242651302,28.97940633003397,Low,Dwarka Sector - 21,Noida Electronic City,59
BUS0043,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,98,Patel Nagar,28.645037,77.167046,2025-09-12 21:11:25,2025-09-12 21:11:05,1.289488156462658,29.56788129468516,Low,Dwarka Sector - 21,Noida Electronic City,60
BUS0214,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,115,Dwarka Sector - 13,28.59705,77.033043,2025-09-12 21:26:53,2025-09-12 21:26:33,0.9083506272251416,27.25051881675425,Low,Dwarka Sector - 21,Noida Electronic City,61
BUS0115,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,91,Supreme Court,28.623438,77.2425,2025-09-12 21:30:27,2025-09-12 21:30:07,0.8035298820255697,20.66219696637179,Medium,Dwarka Sector - 21,Noida Electronic City,62
BUS0287,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,98,Patel Nagar,28.645037,77.167046,2025-09-12 21:44:01,2025-09-12 21:43:41,1.289488156462658,29.56788129468516,Low,Dwarka Sector - 21,Noida Electronic City,63
BUS0078,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,119,Dwarka Sector - 9,28.574284,77.065086,2025-09-12 21:59:10,2025-09-12 21:58:50,0.9540105300121724,26.83154615659235,Low,Dwarka Sector - 21,Noida Electronic City,64
BUS0123,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,100,Kirti Nagar,28.655773,77.148499,2025-09-12 22:13:18,2025-09-12 22:12:58,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Noida Electronic City,65
BUS0062,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,98,Patel Nagar,28.645037,77.167046,2025-09-12 22:59:25,2025-09-12 22:59:05,1.289488156462658,29.56788129468516,Low,Dwarka Sector - 21,Noida Electronic City,66
BUS0201,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,83,Noida Sec -16,28.577921,77.318115,2025-09-12 23:03:52,2025-09-12 23:03:32,1.014613236611255,29.6959971691099,Low,Dwarka Sector - 21,Noida Electronic City,67
BUS0205,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,89,Yamuna Bank,28.623178,77.267937,2025-09-12 23:17:59,2025-09-12 23:17:39,1.7730532411989,32.90201890884557,Low,Dwarka Sector - 21,Noida Electronic City,68
BUS0253,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,105,Subash Nagar,28.640381,77.10273,2025-09-12 23:18:34,2025-09-12 23:18:14,0.7544138839471722,22.44537175380016,Medium,Dwarka Sector - 21,Noida Electronic City,69
BUS0177,5,B_DN,BLUE_Dwarka Sector - 21 to Noida Electronic City,93,Barakhamba,28.629662,77.224876,2025-09-12 23:37:20,2025-09-12 23:37:00,0.6301475326535244,13.3443006914864,Medium,Dwarka Sector - 21,Noida Electronic City,70
BUS0139,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,95,Jhandewalan,28.644312,77.199791,2025-09-12 07:24:37,2025-09-12 07:24:17,1.110877242651302,28.97940633003397,Low,Dwarka Sector - 21,Vaishali,1
BUS0091,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,96,Karol Bagh,28.643925,77.188416,2025-09-12 08:44:27,2025-09-12 08:44:07,0.373592351313331,9.745887425565158,High,Dwarka Sector - 21,Vaishali,2
BUS0075,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,101,Moti Nagar,28.657803,77.140488,2025-09-12 09:06:29,2025-09-12 09:06:09,1.041169089380165,26.77291944120423,Low,Dwarka Sector - 21,Vaishali,3
BUS0183,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,98,Patel Nagar,28.645037,77.167046,2025-09-12 09:08:25,2025-09-12 09:08:05,1.289488156462658,29.56788129468516,Low,Dwarka Sector - 21,Vaishali,4
BUS0185,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,95,Jhandewalan,28.644312,77.199791,2025-09-12 09:09:47,2025-09-12 09:09:27,1.110877242651302,28.97940633003397,Low,Dwarka Sector - 21,Vaishali,5
BUS0075,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,107,Janak Puri East,28.633121,77.086578,2025-09-12 09:20:43,2025-09-12 09:20:23,0.9343703536560832,26.9098661852952,Low,Dwarka Sector - 21,Vaishali,6
BUS0187,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,95,Jhandewalan,28.644312,77.199791,2025-09-12 09:31:31,2025-09-12 09:31:11,1.110877242651302,28.97940633003397,Low,Dwarka Sector - 21,Vaishali,7
BUS0171,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,74,Anand Vihar,28.647005,77.316185,2025-09-12 09:55:56,2025-09-12 09:55:36,1.14708249535048,31.04884949820848,Low,Dwarka Sector - 21,Vaishali,8
BUS0089,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,103,Rajouri Garden,28.649157,77.122749,2025-09-12 10:18:08,2025-09-12 10:17:48,1.143736147784465,30.72723979122445,Low,Dwarka Sector - 21,Vaishali,9
BUS0179,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,103,Rajouri Garden,28.649157,77.122749,2025-09-12 10:23:34,2025-09-12 10:23:14,1.143736147784465,30.72723979122445,Low,Dwarka Sector - 21,Vaishali,10
BUS0246,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,109,Uttam Nagar East,28.624643,77.063126,2025-09-12 10:32:05,2025-09-12 10:31:45,0.7997550741815094,23.03294613642747,Medium,Dwarka Sector - 21,Vaishali,11
BUS0251,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,105,Subash Nagar,28.640381,77.10273,2025-09-12 10:35:36,2025-09-12 10:35:16,0.7544138839471722,22.44537175380016,Medium,Dwarka Sector - 21,Vaishali,12
BUS0208,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,89,Yamuna Bank,28.623178,77.267937,2025-09-12 10:38:03,2025-09-12 10:37:43,1.7730532411989,32.90201890884557,Low,Dwarka Sector - 21,Vaishali,13
BUS0154,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,72,Vaishali,28.650059,77.337608,2025-09-12 10:39:09,2025-09-12 10:38:49,1.582554714840545,32.55541127671979,Low,Dwarka Sector - 21,Vaishali,14
BUS0260,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,119,Dwarka Sector - 9,28.574284,77.065086,2025-09-12 10:46:36,2025-09-12 10:46:16,0.9540105300121724,26.83154615659235,Low,Dwarka Sector - 21,Vaishali,15
BUS0027,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,72,Vaishali,28.650059,77.337608,2025-09-12 10:50:01,2025-09-12 10:49:41,1.582554714840545,32.55541127671979,Low,Dwarka Sector - 21,Vaishali,16
BUS0247,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,92,Mandi House,28.625816,77.234726,2025-09-12 10:52:03,2025-09-12 10:51:43,1.052202595931646,28.05873589151057,Low,Dwarka Sector - 21,Vaishali,17
BUS0254,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,103,Rajouri Garden,28.649157,77.122749,2025-09-12 11:12:28,2025-09-12 11:12:08,1.143736147784465,30.72723979122445,Low,Dwarka Sector - 21,Vaishali,18
BUS0198,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,115,Dwarka Sector - 13,28.59705,77.033043,2025-09-12 11:27:59,2025-09-12 11:27:39,0.9083506272251416,27.25051881675425,Low,Dwarka Sector - 21,Vaishali,19
BUS0012,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,116,Dwarka Sector - 12,28.592234,77.040558,2025-09-12 11:31:25,2025-09-12 11:31:05,1.067240503082798,27.44332722212909,Low,Dwarka Sector - 21,Vaishali,20
BUS0222,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,100,Kirti Nagar,28.655773,77.148499,2025-09-12 11:57:14,2025-09-12 11:56:54,0.8136082401533082,21.07186809030151,Medium,Dwarka Sector - 21,Vaishali,21
BUS0063,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,108,Janak Puri West,28.629637,77.077866,2025-09-12 12:01:38,2025-09-12 12:01:18,1.542106161492973,35.36039605971147,Low,Dwarka Sector - 21,Vaishali,22
BUS0067,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,92,Mandi House,28.625816,77.234726,2025-09-12 12:29:51,2025-09-12 12:29:31,1.052202595931646,28.05873589151057,Low,Dwarka Sector - 21,Vaishali,23
BUS0100,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,94,RK Ashram Marg,28.639217,77.206291,2025-09-12 12:49:20,2025-09-12 12:49:00,0.8504900930193158,23.02078447270328,Medium,Dwarka Sector - 21,Vaishali,24
BUS0078,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,105,Subash Nagar,28.640381,77.10273,2025-09-12 13:04:02,2025-09-12 13:03:42,0.7544138839471722,22.44537175380016,Medium,Dwarka Sector - 21,Vaishali,25
BUS0034,6,B_DV,BLUE_Dwarka Sector - 21 to Vaishali,113,Dwarka,28.614899,77.022629,2025-09-12 13:14:30,2025-09-12 13:14:10,1.445115592217668,31.52979473929458,Low,Dwarka Sector - 21,Vaishali,26
